,buurt_code,gm_naam,regio,aantal_inwoners,aantal_inwoners_tussen_25_44_percentage,aantal_huishoudens_met_kinderen_percentage,gemiddelde_huishoudensgrootte,woningvoorraad,gemiddelde_woningwaarde,meergezinswoning_percentage,bewoond_percentage,koopwoning_percentage,bouwjaar_vanaf_2000_percentage,afstand_tot_ziekenhuis_km,afstand_tot_grote_supermarkt_km,afstand_tot_cafe_km,afstand_tot_kinderdagverblijf_km,afstand_tot_buitenschoolseopvang_km,afstand_tot_openbaar_groen_km,afstand_tot_park_of_plantsoen_km,afstand_tot_bos_km,afstand_tot_hoofdverkeersweg_km,afstand_tot_treinstation_km,AfstandTotSemiOpenbaarGroenTotaal_83,leefbarometer_score,leefbarometer_fysieke_omgeving,leefbarometer_fysieke_overlast,leefbarometer_sociale_samenhang,leefbarometer_voorzieningen,aardgasverbruik_m3_gemiddeld,elektriciteitsverbruik_kwh_gemiddeld,social_economische_score_gemiddeld,geluid_van_treinverkeer,geluid_van_weg
726,BU07360101,De Ronde Venen,Mijdrecht Dorp,1565,18.53,8.95,1.7,960,321.0,66.0,93.0,44.0,19.0,1.1,0.3,0.4,0.8,0.8,0.0,0.0,0.0,1.2,0.0,0.0,4.11,0.01,0.01,0.01,-0.03,1180.0,2610.0,-0.14,20.0,37.62
727,BU07360102,De Ronde Venen,Hofland,3525,19.43,16.17,2.4,1488,369.0,10.0,98.0,77.0,0.0,1.5,0.7,0.9,0.5,0.6,0.0,0.0,0.0,1.2,0.0,0.0,4.12,-0.01,0.06,0.02,-0.06,1440.0,3230.0,0.27,,
728,BU07360103,De Ronde Venen,Molenland,3135,22.17,17.86,2.4,1299,352.0,15.0,99.0,61.0,0.0,1.2,1.3,1.2,0.7,0.4,0.0,0.0,0.0,2.4,0.0,0.0,4.05,0.01,0.04,-0.0,-0.1,1190.0,2910.0,0.2,,
729,BU07360104,De Ronde Venen,Proostdijland,3570,26.05,16.81,2.2,1611,295.0,27.0,97.0,47.0,1.0,0.5,0.4,0.5,0.5,0.4,0.0,0.0,0.0,2.0,0.0,0.0,4.04,0.01,0.01,-0.02,-0.04,1290.0,2570.0,-0.1,,
730,BU07360105,De Ronde Venen,Twistvlied-Wickelhof,3080,18.51,15.75,2.3,1312,360.0,26.0,99.0,72.0,29.0,1.1,0.9,0.9,0.8,0.6,0.0,0.0,0.0,2.6,0.0,0.0,4.08,0.01,0.05,0.0,-0.09,1180.0,3030.0,0.25,,
731,BU07360106,De Ronde Venen,Sportpark Mijdrecht,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,
732,BU07360107,De Ronde Venen,Bedrijventerrein Mijdrecht,170,29.41,11.76,1.8,93,289.0,51.0,78.0,46.0,13.0,1.6,1.1,1.0,1.1,1.3,0.0,0.0,0.0,1.3,0.0,0.0,4.03,-0.13,0.05,0.06,-0.09,1620.0,3310.0,0.0,,
733,BU07360108,De Ronde Venen,Mijdrecht Buitengebied,920,18.48,13.59,2.1,223,531.0,8.0,93.0,84.0,13.0,3.0,2.5,2.6,1.2,2.0,0.0,0.0,0.0,3.2,0.0,0.0,4.13,-0.08,0.09,0.08,-0.12,2190.0,4510.0,0.04,,
734,BU07360201,De Ronde Venen,de Hoef,360,22.22,16.67,2.5,146,407.0,8.0,95.0,85.0,20.0,4.8,3.8,3.8,3.2,0.4,0.0,0.0,0.0,3.0,0.0,0.0,4.15,0.02,0.09,0.08,-0.18,1805.0,3560.0,0.32999999999999996,20.0,28.78
735,BU07360202,De Ronde Venen,de Hoef Buitengebied,535,14.95,14.95,2.4,196,571.0,8.0,96.0,89.0,19.0,4.6,3.1,3.1,2.7,1.7,0.0,0.0,0.0,3.0,0.0,0.0,4.27,0.02,0.11,0.12,-0.17,2150.0,4120.0,0.39,20.0,26.49
736,BU07360301,De Ronde Venen,Amstelhoek,990,18.18,15.66,2.2,450,402.0,17.0,95.0,74.0,15.0,2.9,0.5,0.5,1.3,1.8,0.0,0.0,0.0,1.2,0.0,0.0,4.18,0.01,0.06,0.04,-0.06,1570.0,3230.0,0.27,,
737,BU07360401,De Ronde Venen,Vinkeveen Dorp,2520,19.44,14.88,2.1,1093,462.0,35.0,94.0,56.0,28.0,6.1,0.7,0.6,0.6,0.6,0.0,0.0,0.0,0.8,0.0,0.0,4.16,0.02,0.05,0.02,-0.06,1510.0,3080.0,0.18,22.07,36.690000000000005
738,BU07360402,De Ronde Venen,Zuiderwaard-Westerheul,4825,23.52,16.89,2.3,2103,352.0,15.0,97.0,68.0,14.0,5.1,0.7,1.4,0.8,0.7,0.0,0.0,0.0,1.4,0.0,0.0,4.08,0.01,0.05,0.01,-0.09,1300.0,2870.0,0.2,20.0,29.0
739,BU07360403,De Ronde Venen,Vinkeveen Plassengebied,1785,19.05,13.45,2.0,450,1037.0,4.0,84.0,76.0,22.0,7.3,2.7,3.7,2.6,2.6,0.0,0.0,0.0,1.4,0.0,0.0,4.25,0.05,0.09,0.07,-0.11,2380.0,4540.0,0.24,,
740,BU07360404,De Ronde Venen,Vinkeveen Buitengebied,355,15.49,15.49,2.5,140,605.0,5.0,96.0,84.0,9.0,5.3,2.6,1.9,2.5,2.5,0.0,0.0,0.0,1.7,0.0,0.0,4.19,-0.06,0.1,0.09,-0.13,2160.0,4300.0,0.42,,
741,BU07360501,De Ronde Venen,Waverveen,290,25.86,15.52,2.4,118,423.0,14.0,99.0,68.0,29.0,4.2,3.1,3.0,3.2,3.1,0.0,0.0,0.0,1.1,0.0,0.0,4.07,-0.04,0.09,0.04,-0.15,1720.0,3540.0,0.32999999999999996,,
742,BU07360502,De Ronde Venen,Waverveen Buitengebied,510,16.67,14.71,2.5,189,557.0,13.0,96.0,85.0,15.0,6.3,4.3,4.3,2.2,2.2,0.0,0.0,0.0,2.9,0.0,0.0,4.14,-0.04,0.1,0.09,-0.17,2160.0,4200.0,0.4,,
743,BU07360601,De Ronde Venen,Wilnis Dorp,1995,19.55,15.29,2.3,831,438.0,21.0,96.0,71.0,11.0,2.7,1.2,2.3,1.7,1.3,0.0,0.0,0.0,0.9,0.0,0.0,4.12,-0.0,0.07,0.04,-0.11,1760.0,3370.0,0.2,,
744,BU07360602,De Ronde Venen,de Maricken-Veenzijde,4525,25.86,17.24,2.4,1892,378.0,17.0,97.0,65.0,27.0,3.0,0.7,2.5,0.8,0.5,0.0,0.0,0.0,0.9,0.0,0.0,4.05,0.0,0.04,0.01,-0.11,1220.0,2970.0,0.2,,
745,BU07360603,De Ronde Venen,Wilnis Buitengebied,745,14.77,14.77,2.5,169,575.0,17.0,96.0,91.0,30.0,4.8,3.5,3.9,2.5,3.1,0.0,0.0,0.0,1.7,0.0,0.0,4.19,-0.05,0.1,0.1,-0.16,2140.0,4560.0,0.4,,
746,BU07360701,De Ronde Venen,Abcoude-Noordoost,2850,18.95,15.61,2.2,1326,528.0,31.0,95.0,56.0,18.0,3.5,0.5,3.5,0.4,0.4,0.0,0.0,0.0,1.6,0.0,0.0,4.21,0.01,0.05,0.01,0.01,1420.0,2870.0,0.26,,
747,BU07360702,De Ronde Venen,Abcoude-Zuidwest,4585,20.07,18.65,2.6,1784,633.0,7.0,97.0,80.0,13.0,4.0,0.7,4.1,0.4,0.4,0.0,0.0,0.0,0.9,0.0,0.0,4.24,-0.0,0.08,0.04,-0.01,1850.0,3780.0,0.44,,
748,BU07360703,De Ronde Venen,Abcoude Buitengebied,685,16.79,16.79,2.6,249,773.0,9.0,95.0,82.0,10.0,5.7,3.2,4.7,2.5,2.4,0.0,0.0,0.0,2.2,0.0,0.0,4.33,-0.04,0.12,0.1,-0.08,2320.0,4360.0,0.46,,
749,BU07360801,De Ronde Venen,Baambrugge Dorp,1075,22.79,16.74,2.4,465,501.0,7.0,97.0,70.0,21.0,7.2,0.3,7.2,0.3,0.2,0.0,0.0,0.0,3.6,0.0,0.0,4.13,-0.01,0.08,0.03,-0.11,1580.0,3080.0,0.33,,
750,BU07360802,De Ronde Venen,Baambrugge Buitengebied,380,19.74,15.79,2.6,134,775.0,13.0,90.0,71.0,6.0,7.6,1.7,6.6,1.6,1.6,0.0,0.0,0.0,2.4,0.0,0.0,4.29,-0.04,0.12,0.1,-0.13,2360.0,4530.0,0.43,,
751,BU15810000,Utrechtse Heuvelrug,Doorn-Centrum,3520,16.76,14.91,2.3,1487,539.0,21.0,93.0,75.0,12.0,0.9,0.6,0.6,1.0,0.5,0.0,0.0,0.0,0.7,0.0,0.0,4.26,0.03,0.07,0.04,-0.0,1960.0,3480.0,0.32,20.0,28.49
752,BU15810001,Utrechtse Heuvelrug,Doorn - Boswijk,870,9.77,8.05,1.7,571,273.0,70.0,82.0,37.0,5.0,3.8,2.4,2.8,1.6,1.7,0.0,0.0,0.0,0.4,0.0,0.0,4.09,0.03,0.08,0.06,-0.09,1990.0,2800.0,0.05,20.0,34.47
753,BU15810002,Utrechtse Heuvelrug,Doorn-Noordwest,1825,13.42,15.34,2.4,853,584.0,25.0,91.0,70.0,11.0,1.8,1.5,1.5,1.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,4.32,0.07,0.1,0.07,-0.04,2010.0,3420.0,0.42,20.0,23.17
754,BU15810003,Utrechtse Heuvelrug,Doorn-Zuid,1385,19.86,15.52,2.0,666,355.0,39.0,93.0,58.0,12.0,1.0,0.9,1.0,0.6,1.2,0.0,0.0,0.0,0.4,0.0,0.0,4.19,0.04,0.04,0.02,-0.02,1500.0,2630.0,-0.02,20.0,28.1
755,BU15810004,Utrechtse Heuvelrug,Doorn-Zuidoost,1860,21.24,14.78,2.1,889,298.0,24.0,98.0,37.0,3.0,1.3,1.1,1.2,0.4,0.5,0.0,0.0,0.0,0.7,0.0,0.0,4.09,0.03,0.03,-0.02,-0.05,1360.0,2430.0,-0.07,20.0,25.5
756,BU15810007,Utrechtse Heuvelrug,Doorn - Kaapse Bossen,95,10.53,10.53,1.8,35,902.0,17.0,83.0,69.0,11.0,2.0,2.4,2.2,1.6,1.9,0.0,0.0,0.0,0.3,0.0,0.0,4.44,0.13,0.13,0.1,-0.09,2660.0,4700.0,0.0,20.0,35.19
757,BU15810008,Utrechtse Heuvelrug,Doorn - Hydepark-Moleneind,510,25.49,3.92,1.9,159,0.0,69.0,62.0,19.0,66.0,3.5,2.6,2.4,0.9,2.0,0.0,0.0,0.0,0.8,0.0,0.0,4.44,0.13,0.08,0.08,-0.07,2380.0,4780.0,0.0,20.42,34.7
758,BU15810009,Utrechtse Heuvelrug,Doorn - Moersbergen-Tuilland,260,13.46,17.31,2.9,98,824.0,7.0,87.0,80.0,18.0,2.0,1.9,2.0,1.7,1.4,0.0,0.0,0.0,0.7,0.0,0.0,4.32,0.02,0.11,0.09,-0.08,3100.0,5360.0,0.0,20.0,29.78
759,BU15810101,Utrechtse Heuvelrug,Driebergen - Heidestein-Bornia-Noordhout,45,11.11,11.11,2.2,20,0.0,15.0,85.0,50.0,5.0,4.5,2.0,2.7,1.9,1.8,0.0,0.0,0.0,2.1,0.0,0.0,,,,,,2000.0,3330.0,0.0,30.919999999999998,32.14
760,BU15810102,Utrechtse Heuvelrug,Driebergerbroek-Sterkenburg,335,19.4,13.43,2.5,107,596.0,17.0,79.0,57.0,12.0,6.0,2.7,3.2,2.3,2.3,0.0,0.0,0.0,2.0,0.0,0.0,4.29,-0.03,0.12,0.08,-0.1,2500.0,4600.0,-0.01,20.0,29.27
761,BU15810103,Utrechtse Heuvelrug,Driebergen-Noord,2145,14.45,16.08,2.5,808,598.0,14.0,97.0,84.0,9.0,5.2,1.0,0.7,1.1,0.8,0.0,0.0,0.0,1.9,0.0,0.0,4.36,0.04,0.12,0.07,-0.01,2080.0,3760.0,0.45,20.5,30.919999999999998
762,BU15810104,Utrechtse Heuvelrug,Driebergen - Stationsgebied,55,27.27,18.18,2.0,23,0.0,39.0,70.0,39.0,9.0,3.6,1.7,2.4,1.3,0.9,0.0,0.0,0.0,0.8,0.0,0.0,4.39,0.03,0.13,0.08,0.0,2770.0,4990.0,0.0,29.7,38.62
763,BU15810105,Utrechtse Heuvelrug,Driebergen-Noordwest,2040,23.28,13.24,2.1,965,421.0,35.0,90.0,56.0,10.0,4.4,1.4,2.0,0.9,1.1,0.0,0.0,0.0,0.8,0.0,0.0,4.26,-0.01,0.1,0.03,0.01,1690.0,3040.0,0.03,21.18,35.5
764,BU15810106,Utrechtse Heuvelrug,Driebergen-Centrum,3385,19.79,13.59,2.0,1665,413.0,35.0,94.0,58.0,13.0,5.3,0.4,0.7,0.4,0.4,0.0,0.0,0.0,1.2,0.0,0.0,4.24,0.03,0.04,0.02,0.02,1540.0,2820.0,0.08,20.0,30.07
765,BU15810107,Utrechtse Heuvelrug,Driebergen-West,2550,18.24,15.69,2.3,1101,384.0,16.0,98.0,70.0,5.0,5.6,1.1,2.7,0.5,0.6,0.0,0.0,0.0,1.4,0.0,0.0,4.22,-0.01,0.1,0.02,-0.02,1270.0,2870.0,0.2,20.0,35.29
766,BU15810108,Utrechtse Heuvelrug,Driebergen-Zuidwest,5165,21.97,15.68,2.2,2373,337.0,42.0,95.0,50.0,20.0,6.0,0.5,1.9,0.3,0.4,0.0,0.0,0.0,1.6,0.0,0.0,4.12,0.0,0.03,-0.01,-0.0,1250.0,2850.0,-0.03,20.0,30.04
767,BU15810109,Utrechtse Heuvelrug,Driebergen-Oost en Zuid,3030,14.52,15.18,2.4,1283,553.0,17.0,96.0,73.0,6.0,5.0,0.9,1.4,0.4,0.4,0.0,0.0,0.0,0.7,0.0,0.0,4.25,0.01,0.09,0.05,-0.02,1950.0,3400.0,0.3,20.0,28.360000000000003
768,BU15810110,Utrechtse Heuvelrug,Driebergen - De Horst-De Akker,190,13.16,15.79,2.6,66,785.0,0.0,98.0,73.0,9.0,5.0,1.3,1.7,0.8,0.6,0.0,0.0,0.0,0.8,0.0,0.0,4.39,0.06,0.1,0.08,-0.03,3100.0,5100.0,0.0,20.0,30.130000000000003
769,BU15810200,Utrechtse Heuvelrug,Leersum-Dorp,6625,19.4,14.11,2.1,3032,374.0,18.0,97.0,67.0,17.0,6.2,0.8,3.1,0.6,0.5,0.0,0.0,0.0,0.4,0.0,0.0,4.15,0.02,0.07,0.03,-0.09,1640.0,3130.0,0.12,20.0,25.05
770,BU15810201,Utrechtse Heuvelrug,Leersum - Maarsbergseweg,80,25.0,12.5,2.3,30,635.0,10.0,90.0,97.0,7.0,6.0,2.7,5.0,2.3,2.3,0.0,0.0,0.0,0.4,0.0,0.0,,,,,,2710.0,4570.0,0.0,20.0,40.0
771,BU15810206,Utrechtse Heuvelrug,Leersum - Hoogstraat,335,47.76,1.49,2.6,80,0.0,78.0,25.0,20.0,4.0,3.9,4.1,4.1,0.2,3.5,0.0,0.0,0.0,0.8,0.0,0.0,,,,,,2520.0,4900.0,0.0,,
772,BU15810207,Utrechtse Heuvelrug,Leersum - Darthuizen-Zuylestein,305,11.48,14.75,2.5,122,710.0,13.0,88.0,85.0,11.0,4.6,3.4,4.3,2.5,2.7,0.0,0.0,0.0,1.6,0.0,0.0,4.23,0.01,0.12,0.11,-0.16,2790.0,5040.0,0.49,20.0,27.85
773,BU15810208,Utrechtse Heuvelrug,Leersumse Veld-De Kop,65,30.77,7.69,2.7,27,481.0,19.0,59.0,48.0,0.0,7.8,1.7,2.2,1.9,1.7,0.0,0.0,0.0,1.1,0.0,0.0,4.22,0.15,0.01,0.04,-0.15,0.0,0.0,0.0,20.0,22.47
774,BU15810209,Utrechtse Heuvelrug,Leersum - Ginkel,255,19.61,15.69,2.8,96,502.0,16.0,75.0,78.0,5.0,7.7,4.4,4.7,2.7,4.1,0.0,0.0,0.0,4.7,0.0,0.0,4.25,-0.01,0.13,0.15,-0.16,2170.0,4370.0,0.0,25.669999999999998,32.93
775,BU15810300,Utrechtse Heuvelrug,Amerongen-Dorp,5140,19.84,14.2,2.2,2416,351.0,24.0,94.0,64.0,10.0,8.5,0.6,0.5,0.5,0.5,0.0,0.0,0.0,0.4,0.0,0.0,4.14,0.01,0.08,0.02,-0.09,1560.0,3000.0,0.12,20.0,26.57
776,BU15810302,Utrechtse Heuvelrug,Overberg,1535,20.2,14.01,2.4,360,488.0,8.0,95.0,86.0,21.0,5.5,3.3,3.3,1.2,3.3,0.0,0.0,0.0,4.6,0.0,0.0,4.18,-0.04,0.13,0.1,-0.15,1990.0,4400.0,0.1,25.610000000000003,32.55
777,BU15810308,Utrechtse Heuvelrug,Amerongse Berg,60,16.67,16.67,2.3,28,685.0,11.0,89.0,86.0,11.0,7.9,1.1,1.0,0.8,0.6,0.0,0.0,0.0,0.9,0.0,0.0,,,,,,2880.0,4500.0,0.0,20.0,32.32
778,BU15810309,Utrechtse Heuvelrug,Ameronger Bovenpolder-uiterwaarden,280,16.07,16.07,3.1,84,526.0,4.0,93.0,80.0,8.0,9.7,2.9,3.3,3.0,3.1,0.0,0.0,0.0,2.9,0.0,0.0,4.25,-0.06,0.13,0.17,-0.17,2220.0,4490.0,0.0,20.0,31.009999999999998
779,BU15810400,Utrechtse Heuvelrug,Maarn-Dorp,4290,16.67,14.8,2.2,1933,441.0,12.0,97.0,77.0,6.0,4.9,0.7,4.3,1.2,0.6,0.0,0.0,0.0,1.2,0.0,0.0,4.19,0.01,0.08,0.05,-0.08,1780.0,3130.0,0.3,23.1,29.07
780,BU15810402,Utrechtse Heuvelrug,Maarsbergen-Dorp,975,27.18,16.41,2.4,399,429.0,7.0,95.0,80.0,22.0,7.6,2.7,2.3,3.4,0.5,0.0,0.0,0.0,0.4,0.0,0.0,4.14,-0.02,0.08,0.05,-0.11,1650.0,3510.0,0.36,25.65,39.45
781,BU15810403,Utrechtse Heuvelrug,Maarsbergen-Valkenheide,155,16.13,6.45,1.9,74,0.0,11.0,64.0,34.0,4.0,7.4,4.4,4.9,3.8,3.0,0.0,0.0,0.0,0.4,0.0,0.0,4.2,0.07,0.08,0.06,-0.15,2380.0,3530.0,0.0,20.0,33.39
782,BU15810408,Utrechtse Heuvelrug,Maarn - Maarsbergen - Bosgebied,435,12.64,13.79,2.1,158,665.0,9.0,85.0,74.0,18.0,5.7,2.4,4.3,2.8,2.0,0.0,0.0,0.0,1.1,0.0,0.0,4.32,0.08,0.09,0.1,-0.11,2560.0,4620.0,0.34,21.490000000000002,28.52
783,BU15810409,Utrechtse Heuvelrug,Maarsbergen - De Meent,190,15.79,13.16,3.0,58,639.0,9.0,88.0,83.0,10.0,8.4,2.5,1.5,2.7,1.7,0.0,0.0,0.0,1.0,0.0,0.0,4.17,-0.06,0.09,0.09,-0.13,2630.0,4980.0,0.0,21.23,32.64
784,BU19040101,Stichtse Vecht,Maarsseveen,630,19.05,16.67,2.5,196,648.0,6.0,93.0,89.0,18.0,5.2,1.9,2.5,1.3,2.1,0.0,0.0,0.0,1.0,0.0,0.0,4.25,-0.02,0.07,0.08,-0.03,2170.0,4460.0,0.33,20.0,39.35
785,BU19040102,Stichtse Vecht,Bethunepolder-zuid,180,16.67,13.89,2.4,71,0.0,1.0,82.0,66.0,32.0,7.4,1.8,2.0,1.6,1.5,0.0,0.0,0.0,2.2,0.0,0.0,4.39,0.04,0.1,0.1,-0.08,2610.0,4930.0,0.0,20.0,26.580000000000002
786,BU19040103,Stichtse Vecht,Otterspoorbroek,170,20.59,8.82,2.0,73,830.0,8.0,85.0,89.0,16.0,6.9,1.8,0.8,2.2,1.5,0.0,0.0,0.0,0.5,0.0,0.0,4.33,0.01,0.09,0.07,-0.03,2420.0,4360.0,0.0,31.169999999999998,33.589999999999996
787,BU19040104,Stichtse Vecht,Op Buuren,1475,31.53,17.29,2.5,596,542.0,43.0,95.0,75.0,95.0,6.1,2.2,2.2,0.5,0.3,0.0,0.0,0.0,1.1,0.0,0.0,4.22,0.0,0.06,0.03,-0.0,1200.0,3310.0,0.63,20.240000000000002,34.39
788,BU19040105,Stichtse Vecht,Zandweg-Oostwaard,3250,16.77,16.92,2.5,1302,473.0,14.0,99.0,84.0,5.0,6.3,1.6,1.7,0.4,0.4,0.0,0.0,0.0,1.0,0.0,0.0,4.24,0.0,0.07,0.04,0.0,1390.0,3400.0,0.44,20.0,36.37
789,BU19040106,Stichtse Vecht,Staatsliedenbuurt,1730,21.68,14.45,2.0,895,305.0,44.0,89.0,54.0,6.0,6.7,0.4,0.9,0.3,0.4,0.0,0.0,0.0,1.4,0.0,0.0,4.15,0.0,0.05,0.0,0.01,950.0,2330.0,-0.26,20.0,32.57
790,BU19040107,Stichtse Vecht,Omgeving Goudestein,105,19.05,14.29,1.7,68,426.0,63.0,93.0,22.0,1.0,6.3,0.4,0.4,0.7,0.4,0.0,0.0,0.0,0.9,0.0,0.0,4.26,0.03,0.02,0.03,0.04,1440.0,2120.0,0.0,20.0,34.9
791,BU19040108,Stichtse Vecht,Componistenbuurt,905,15.47,17.13,2.6,353,595.0,6.0,96.0,94.0,5.0,5.5,0.7,0.6,1.0,0.5,0.0,0.0,0.0,1.1,0.0,0.0,4.33,-0.0,0.09,0.04,0.04,1685.0,3510.0,0.49,20.0,39.17
792,BU19040109,Stichtse Vecht,Lanenkwartier,965,16.58,13.47,2.0,469,364.0,43.0,98.0,53.0,7.0,6.6,0.5,0.6,0.4,0.4,0.0,0.0,0.0,1.2,0.0,0.0,4.15,0.01,0.03,-0.01,0.02,1310.0,2530.0,-0.02,20.0,33.33
793,BU19040110,Stichtse Vecht,Centrum ten zuiden van de Vecht,955,24.61,14.66,2.0,483,421.0,45.0,91.0,71.0,6.0,5.7,0.4,0.2,0.7,0.2,0.0,0.0,0.0,0.6,0.0,0.0,4.27,-0.01,0.05,0.01,0.07,1410.0,2890.0,0.28,20.0,34.38
794,BU19040111,Stichtse Vecht,Reizende man,710,17.61,16.2,2.7,243,562.0,10.0,98.0,96.0,32.0,5.7,0.6,0.4,1.2,0.5,0.0,0.0,0.0,0.4,0.0,0.0,4.32,0.0,0.08,0.05,0.04,1730.0,3560.0,0.58,23.87,32.57
795,BU19040112,Stichtse Vecht,Schilderskwartier,1650,22.12,13.33,1.8,912,284.0,62.0,97.0,29.0,11.0,6.3,0.2,0.4,0.3,0.3,0.0,0.0,0.0,1.0,0.0,0.0,4.11,0.0,-0.0,-0.04,0.05,1115.0,2315.0,-0.13999999999999999,20.0,31.01
796,BU19040113,Stichtse Vecht,Zogwetering,625,16.8,19.2,2.8,226,565.0,6.0,97.0,97.0,75.0,7.1,0.9,1.2,0.6,0.6,0.0,0.0,0.0,1.8,0.0,0.0,4.23,-0.0,0.07,0.07,-0.04,1490.0,3970.0,0.64,20.0,28.660000000000004
797,BU19040114,Stichtse Vecht,Park Vechtenstein,10,0.0,50.0,5.0,3,0.0,0.0,0.0,0.0,0.0,6.3,1.0,0.7,0.7,0.6,0.0,0.0,0.0,1.1,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
798,BU19040115,Stichtse Vecht,Zeeheldenbuurt,930,23.12,16.67,2.0,474,321.0,32.0,97.0,61.0,0.0,6.9,0.6,1.0,0.3,0.3,0.0,0.0,0.0,1.5,0.0,0.0,4.12,0.01,0.03,0.01,-0.02,1200.0,2590.0,0.07,20.0,28.330000000000002
799,BU19040116,Stichtse Vecht,Hogebrug,760,17.76,17.11,2.6,302,583.0,42.0,97.0,88.0,100.0,5.5,0.7,0.6,1.4,0.8,0.0,0.0,0.0,1.0,0.0,0.0,4.28,0.0,0.09,0.02,0.03,1130.0,3650.0,0.58,23.1,37.62
800,BU19040117,Stichtse Vecht,Friezenbuurt,480,26.04,17.71,2.1,214,340.0,3.0,99.0,85.0,0.0,5.4,1.0,0.9,1.5,0.9,0.0,0.0,0.0,1.3,0.0,0.0,4.27,-0.01,0.09,0.03,0.04,1410.0,2750.0,0.25,20.71,40.0
801,BU19040118,Stichtse Vecht,Centrum ten noorden van de Vecht,350,25.71,10.0,1.7,195,485.0,43.0,89.0,65.0,0.0,6.0,0.3,0.2,0.4,0.2,0.0,0.0,0.0,0.7,0.0,0.0,4.2,0.0,0.0,-0.01,0.08,1620.0,2710.0,0.25,20.0,36.269999999999996
802,BU19040119,Stichtse Vecht,Begraafplaats Maarssen,5,0.0,100.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
803,BU19040201,Stichtse Vecht,Polder Kortrijk,160,12.5,15.62,2.7,54,594.0,0.0,94.0,93.0,15.0,10.4,3.4,3.5,3.0,3.5,0.0,0.0,0.0,1.8,0.0,0.0,4.25,-0.02,0.11,0.08,-0.12,2430.0,4540.0,0.0,28.47,39.68
804,BU19040202,Stichtse Vecht,Polder Breukelen Proosdij,280,8.93,16.07,2.5,119,882.0,3.0,87.0,73.0,4.0,10.2,1.6,1.5,1.6,1.6,0.0,0.0,0.0,2.2,0.0,0.0,4.38,0.03,0.11,0.09,-0.08,2690.0,4600.0,0.48,20.0,32.28
805,BU19040203,Stichtse Vecht,Polder Klein Oud Aa,130,19.23,11.54,2.6,46,768.0,9.0,89.0,80.0,15.0,10.1,3.5,1.9,3.6,3.6,0.0,0.0,0.0,1.1,0.0,0.0,4.27,0.01,0.13,0.07,-0.13,2640.0,5160.0,0.0,20.0,40.0
806,BU19040204,Stichtse Vecht,Kievitsbuurt,25,20.0,20.0,2.1,164,296.0,0.0,4.0,68.0,15.0,11.9,2.4,2.2,2.4,2.4,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,1700.0,2990.0,0.0,20.0,20.66
807,BU19040205,Stichtse Vecht,Polder Breukelerwaard,60,16.67,16.67,2.5,19,0.0,0.0,0.0,0.0,0.0,10.5,2.8,2.5,3.0,3.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,2270.0,4160.0,0.0,24.34,39.03
808,BU19040206,Stichtse Vecht,Polder Nijenrode,130,15.38,11.54,2.3,60,609.0,8.0,90.0,77.0,8.0,8.1,2.4,0.7,2.6,2.3,0.0,0.0,0.0,0.5,0.0,0.0,4.32,0.0,0.12,0.07,-0.07,2100.0,4220.0,0.0,26.120000000000005,34.92
809,BU19040207,Stichtse Vecht,Breukelen Noord,3895,21.05,15.92,2.2,1776,370.0,38.0,98.0,68.0,4.0,11.6,0.4,1.3,0.6,0.5,0.0,0.0,0.0,0.8,0.0,0.0,4.07,0.0,0.04,0.0,-0.06,1390.0,3030.0,0.14,23.53,27.360000000000003
810,BU19040208,Stichtse Vecht,Corridor,35,42.86,0.0,1.3,19,0.0,0.0,0.0,0.0,0.0,10.1,1.9,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,2210.0,4600.0,0.0,36.46,39.64
811,BU19040209,Stichtse Vecht,Landgoed Nijenrode,205,19.51,0.0,1.1,320,0.0,97.0,57.0,0.0,0.0,11.1,1.8,2.0,2.0,0.7,0.0,0.0,0.0,1.6,0.0,0.0,3.99,0.02,0.04,0.05,-0.09,940.0,2000.0,-0.95,20.0,25.65
812,BU19040210,Stichtse Vecht,Kanaalzone Zuid Breukelen,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
813,BU19040211,Stichtse Vecht,Scheendijk,485,18.56,11.34,1.8,332,225.0,22.0,64.0,57.0,36.0,12.3,2.1,2.0,2.2,2.2,0.0,0.0,0.0,2.6,0.0,0.0,4.05,0.06,0.07,0.04,-0.13,1320.0,3290.0,0.12,20.0,20.57
